Title,Note,URL,Comment
ワセダオートテニスプラザ,,https://www.google.com/maps/place/%E3%83%AF%E3%82%BB%E3%83%80%E3%82%AA%E3%83%BC%E3%83%88%E3%83%86%E3%83%8B%E3%82%B9%E3%83%97%E3%83%A9%E3%82%B6/data=!4m2!3m1!1s0x60188d1b2806baa5:0xf9ba6d2c49ea5f85,
中町テニスコート,,https://www.google.com/maps/place/%E4%B8%AD%E7%94%BA%E3%83%86%E3%83%8B%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%88/data=!4m2!3m1!1s0x6018eb297e98045d:0x46010ba512e130bc,
