Title,Note,URL,Comment
東京出入国在留管理局,Immigration office,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E5%87%BA%E5%85%A5%E5%9B%BD%E5%9C%A8%E7%95%99%E7%AE%A1%E7%90%86%E5%B1%80/data=!4m2!3m1!1s0x60188a3e6b56d389:0xc63983529da317ca,
日本自動車連盟（JAF) 関東本部・東京支部,Driving,https://www.google.com/maps/place/%E6%97%A5%E6%9C%AC%E8%87%AA%E5%8B%95%E8%BB%8A%E9%80%A3%E7%9B%9F%EF%BC%88JAF)+%E9%96%A2%E6%9D%B1%E6%9C%AC%E9%83%A8%E3%83%BB%E6%9D%B1%E4%BA%AC%E6%94%AF%E9%83%A8/data=!4m2!3m1!1s0x60188bc80784ec63:0x1558c69cee7dc23b,
杉並区 永福和泉区民事務所,,https://www.google.com/maps/place/%E6%9D%89%E4%B8%A6%E5%8C%BA+%E6%B0%B8%E7%A6%8F%E5%92%8C%E6%B3%89%E5%8C%BA%E6%B0%91%E4%BA%8B%E5%8B%99%E6%89%80/data=!4m2!3m1!1s0x6018f254b9560c87:0xa5783ebe3b5ac6d,
杉並区役所,,https://www.google.com/maps/place/%E6%9D%89%E4%B8%A6%E5%8C%BA%E5%BD%B9%E6%89%80/data=!4m2!3m1!1s0x6018f271bdd4c301:0xe5c7496c67b906d7,
