Title,Note,URL,Comment
fried sandwich Age.3 GINZA,"Fried bread
https://vt.tiktok.com/ZSNTQrcU2/",https://www.google.com/maps/place/fried+sandwich+Age.3+GINZA/data=!4m2!3m1!1s0x60188b9dffe9b1e7:0xf81b31918420debe,
台湾カステラ専門店 名東 吉祥寺店,"Takeaway, Buttery bread-like castella with the rabbit, sherry recced",https://www.google.com/maps/place/%E5%8F%B0%E6%B9%BE%E3%82%AB%E3%82%B9%E3%83%86%E3%83%A9%E5%B0%82%E9%96%80%E5%BA%97+%E5%90%8D%E6%9D%B1+%E5%90%89%E7%A5%A5%E5%AF%BA%E5%BA%97/data=!4m2!3m1!1s0x6018efc97cd9f40f:0xde84f024603b5350,
