Title,Note,URL,Comment
川口西公園,Statues walked with yx,https://www.google.com/maps/place/%E5%B7%9D%E5%8F%A3%E8%A5%BF%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x601893663caf2dab:0x84ddf2b771649ade,
虹の広場,,https://www.google.com/maps/place/%E8%99%B9%E3%81%AE%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x60188e4fa5c463d1:0xac2e36291e3eb159,
たてもの園前広場,,https://www.google.com/maps/place/%E3%81%9F%E3%81%A6%E3%82%82%E3%81%AE%E5%9C%92%E5%89%8D%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x6018e5eb80d2489f:0x93d76550d0e7cb1f,
浜町公園,Obon 2023 i think with kev natsuki,https://www.google.com/maps/place/%E6%B5%9C%E7%94%BA%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x6018894884b15555:0x41738a75fb1336b0,
千住新橋野球場A面,,https://www.google.com/maps/place/%E5%8D%83%E4%BD%8F%E6%96%B0%E6%A9%8B%E9%87%8E%E7%90%83%E5%A0%B4A%E9%9D%A2/data=!4m2!3m1!1s0x60188e49bfae0551:0xd404f6f6b1e92058,
北区立荒川赤羽桜堤緑地,Went with yx pre surgery ,https://www.google.com/maps/place/%E5%8C%97%E5%8C%BA%E7%AB%8B%E8%8D%92%E5%B7%9D%E8%B5%A4%E7%BE%BD%E6%A1%9C%E5%A0%A4%E7%B7%91%E5%9C%B0/data=!4m2!3m1!1s0x6018930ff796c231:0xc00199f8de0051a5,
豊島区立南池袋公園,,https://www.google.com/maps/place/%E8%B1%8A%E5%B3%B6%E5%8C%BA%E7%AB%8B%E5%8D%97%E6%B1%A0%E8%A2%8B%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x60188d68f6cfe057:0xddd17dcd7ecaf745,
代々木公園 イベント広場,,https://www.google.com/maps/place/%E4%BB%A3%E3%80%85%E6%9C%A8%E5%85%AC%E5%9C%92+%E3%82%A4%E3%83%99%E3%83%B3%E3%83%88%E5%BA%83%E5%A0%B4/data=!4m2!3m1!1s0x60188cb579969bcb:0xe59feb1f07f05c8c,
代々木公園 ケヤキ並木,,https://www.google.com/maps/place/%E4%BB%A3%E3%80%85%E6%9C%A8%E5%85%AC%E5%9C%92+%E3%82%B1%E3%83%A4%E3%82%AD%E4%B8%A6%E6%9C%A8/data=!4m2!3m1!1s0x60188caef924aaaf:0xe0ce7ff6027ccc74,
