Title,Note,URL,Comment
大宮児童公園,"Thick pullup bars, red circle dip place, high incline slope",https://www.google.com/maps/place/%E5%A4%A7%E5%AE%AE%E5%85%90%E7%AB%A5%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x6018f24545930a65:0x7a72a9970201525,
指定した地点,Dips and kinda pullup,"https://www.google.com/maps/search/35.6856491,139.6356816",
