Title,Note,URL,Comment
シューティングレンジ ターゲットワン 秋葉原店,,https://www.google.com/maps/place/%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%83%AC%E3%83%B3%E3%82%B8+%E3%82%BF%E3%83%BC%E3%82%B2%E3%83%83%E3%83%88%E3%83%AF%E3%83%B3+%E7%A7%8B%E8%91%89%E5%8E%9F%E5%BA%97/data=!4m2!3m1!1s0x60188c1ea3e04ed9:0x9ab87d4086d5d19,
ASOBIBA池袋店 サバイバルゲームフィールド,,https://www.google.com/maps/place/ASOBIBA%E6%B1%A0%E8%A2%8B%E5%BA%97+%E3%82%B5%E3%83%90%E3%82%A4%E3%83%90%E3%83%AB%E3%82%B2%E3%83%BC%E3%83%A0%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89/data=!4m2!3m1!1s0x60188d69e26aaaab:0x4e0e82e1d5dc20e0,
フロンティア3号店,,https://www.google.com/maps/place/%E3%83%95%E3%83%AD%E3%83%B3%E3%83%86%E3%82%A3%E3%82%A23%E5%8F%B7%E5%BA%97/data=!4m2!3m1!1s0x6018931b709eaaab:0x6ec5764175e93ea9,
