Title,Note,URL,Comment
港区スポーツセンター,Wednesday night volleyball,https://www.google.com/maps/place/%E6%B8%AF%E5%8C%BA%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC/data=!4m2!3m1!1s0x60188bb58e1dddff:0xbb12c1f5d6b23a6c,
TAC杉並区永福体育館,,https://www.google.com/maps/place/TAC%E6%9D%89%E4%B8%A6%E5%8C%BA%E6%B0%B8%E7%A6%8F%E4%BD%93%E8%82%B2%E9%A4%A8/data=!4m2!3m1!1s0x6018f24fae8e265b:0xc974e30f5bbf5bcd,
