Title,Note,URL,Comment
スシロー 川口駅前店,,https://www.google.com/maps/place/%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC+%E5%B7%9D%E5%8F%A3%E9%A7%85%E5%89%8D%E5%BA%97/data=!4m2!3m1!1s0x6018936f44bb8bd7:0xb0d17f2ee8fc479d,
スシロー 有楽町店,,https://www.google.com/maps/place/%E3%82%B9%E3%82%B7%E3%83%AD%E3%83%BC+%E6%9C%89%E6%A5%BD%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x60188b6e24f7663f:0xe4baaafe90b20144,
くら寿司 川口青木店,,https://www.google.com/maps/place/%E3%81%8F%E3%82%89%E5%AF%BF%E5%8F%B8+%E5%B7%9D%E5%8F%A3%E9%9D%92%E6%9C%A8%E5%BA%97/data=!4m2!3m1!1s0x601894a23ff1e315:0x32598253062416fa,
はま寿司 川崎等々力店,Went with that sakadachi tomo,https://www.google.com/maps/place/%E3%81%AF%E3%81%BE%E5%AF%BF%E5%8F%B8+%E5%B7%9D%E5%B4%8E%E7%AD%89%E3%80%85%E5%8A%9B%E5%BA%97/data=!4m2!3m1!1s0x6018f5235d69d903:0x3889301b8aeba50f,
魚べい 渋谷道玄坂店,Went with the quiet guitar guy from.. jam sesh? I think,https://www.google.com/maps/place/%E9%AD%9A%E3%81%B9%E3%81%84+%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%BA%97/data=!4m2!3m1!1s0x60188ca9c3e93569:0x51b1ecd6fe7ee73f,
