Title,Note,URL,Comment
Nagomi,,https://www.google.com/maps/place/Nagomi/data=!4m2!3m1!1s0x60188b67f7b82bd3:0x9bf274dbfa19d2f,
Rikkyō Univ. Daiichi Shokudō,,https://www.google.com/maps/place/Rikky%C5%8D+Univ.+Daiichi+Shokud%C5%8D/data=!4m2!3m1!1s0x60188d5bd41a3e31:0xdc937e0fb557f9d3,
Lever son Verre Komaba,,https://www.google.com/maps/place/Lever+son+Verre+Komaba/data=!4m2!3m1!1s0x6018f3510abfcf29:0x77868f19f05a3b8c,
東洋大学6号館,,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A66%E5%8F%B7%E9%A4%A8/data=!4m2!3m1!1s0x60188de0facaf69f:0x19aacca2b50562fc,
Hama,,https://www.google.com/maps/place/Hama/data=!4m2!3m1!1s0x60189c0008a65e55:0xa56ee5a71ee1c1a4,
明治大学駿河台キャンパス 師弟食堂,,https://www.google.com/maps/place/%E6%98%8E%E6%B2%BB%E5%A4%A7%E5%AD%A6%E9%A7%BF%E6%B2%B3%E5%8F%B0%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%91%E3%82%B9+%E5%B8%AB%E5%BC%9F%E9%A3%9F%E5%A0%82/data=!4m2!3m1!1s0x60188c10b7adfbd1:0x599258565caaa9e1,
高千穂大学 学生食堂,,https://www.google.com/maps/place/%E9%AB%98%E5%8D%83%E7%A9%82%E5%A4%A7%E5%AD%A6+%E5%AD%A6%E7%94%9F%E9%A3%9F%E5%A0%82/data=!4m2!3m1!1s0x6018f34d57d8ee3f:0xdbc81fff8bef83ad,
