Title,Note,URL,Comment
Ramen Zundo-Ya Shinsaibashi,,https://www.google.com/maps/place/Ramen+Zundo-Ya+Shinsaibashi/data=!4m2!3m1!1s0x6000e716b1595f65:0xbf31b507bc522ea9,
Masahiko Ozumi Paris,,https://www.google.com/maps/place/Masahiko+Ozumi+Paris/data=!4m2!3m1!1s0x6000e7079ccb5147:0xddf78eca642b9e81,
DEARBROS.ディアブロ道頓堀千日前店,,https://www.google.com/maps/place/DEARBROS.%E3%83%87%E3%82%A3%E3%82%A2%E3%83%96%E3%83%AD%E9%81%93%E9%A0%93%E5%A0%80%E5%8D%83%E6%97%A5%E5%89%8D%E5%BA%97/data=!4m2!3m1!1s0x6000e7f6454be33b:0xc3d963f45955e809,
Unagi Kushiyaki Izumo,,https://www.google.com/maps/place/Unagi+Kushiyaki+Izumo/data=!4m2!3m1!1s0x6000e751d3b56205:0xeb34d2134f7e06f3,
"Cassie's - Karaoke, Live & Session",Live music and karaoke,"https://www.google.com/maps/place/Cassie's+-+Karaoke,+Live+%26+Session/data=!4m2!3m1!1s0x6000e7146fc9351b:0x2916ceb2d204611b",
