Title,Note,URL,Comment
アルファコート西川口27,,https://www.google.com/maps/place/%E3%82%A2%E3%83%AB%E3%83%95%E3%82%A1%E3%82%B3%E3%83%BC%E3%83%88%E8%A5%BF%E5%B7%9D%E5%8F%A327/data=!4m2!3m1!1s0x601895c4da29eba1:0x281606133a00e9d5,
