Title,Note,URL,Comment
香港贊記茶餐廳飯田橋店(ホンコンチャンキチャチャンテン),,https://www.google.com/maps/place/%E9%A6%99%E6%B8%AF%E8%B4%8A%E8%A8%98%E8%8C%B6%E9%A4%90%E5%BB%B3%E9%A3%AF%E7%94%B0%E6%A9%8B%E5%BA%97(%E3%83%9B%E3%83%B3%E3%82%B3%E3%83%B3%E3%83%81%E3%83%A3%E3%83%B3%E3%82%AD%E3%83%81%E3%83%A3%E3%83%81%E3%83%A3%E3%83%B3%E3%83%86%E3%83%B3)/data=!4m2!3m1!1s0x60188c414367db57:0x35ce221595e198eb,
錦福 香港美食,,https://www.google.com/maps/place/%E9%8C%A6%E7%A6%8F+%E9%A6%99%E6%B8%AF%E7%BE%8E%E9%A3%9F/data=!4m2!3m1!1s0x60188c6a9c501aa7:0x7ba5c20151934e2c,
香港飲茶点心厨房,Dimsum recc cherry buss,https://www.google.com/maps/place/%E9%A6%99%E6%B8%AF%E9%A3%B2%E8%8C%B6%E7%82%B9%E5%BF%83%E5%8E%A8%E6%88%BF/data=!4m2!3m1!1s0x60188d63eb10c20d:0x7f8307db2bfeee14,
香港物語 四ツ谷本店,Dimsum nice,https://www.google.com/maps/place/%E9%A6%99%E6%B8%AF%E7%89%A9%E8%AA%9E+%E5%9B%9B%E3%83%84%E8%B0%B7%E6%9C%AC%E5%BA%97/data=!4m2!3m1!1s0x601885a878be04b3:0x2c8d0c1986df9315,
