Parking spots

Title,Note,URL,Comment
Rialto Terrace,Free parking,https://www.google.com/maps/place/Rialto+Terrace/data=!4m2!3m1!1s0x2a32bacdc4447f75:0xd13e5d2d3069df2,
Dropped pin,,"https://www.google.com/maps/search/-31.9362417,115.8722857",
Dropped pin,Vic Park parking,"https://www.google.com/maps/search/-31.98323,115.902878",
Unnamed Road,,https://www.google.com/maps/place/Unnamed+Road/data=!4m2!3m1!1s0x2a32bc8a39be4b29:0xebbde666230f9412,
Dropped pin,,"https://www.google.com/maps/search/-31.9390221,115.8427845",
Nedlands Yacht Club,,https://www.google.com/maps/place/Nedlands+Yacht+Club/data=!4m2!3m1!1s0x2a32a48dd6a75da1:0xcb2c8f868a3fc106,
Melvista Park,,https://www.google.com/maps/place/Melvista+Park/data=!4m2!3m1!1s0x2a32a48b97f660fd:0x9ecb536653c00563,
