Title,Note,URL,Comment
近江町市場,Seafood market ,https://www.google.com/maps/place/%E8%BF%91%E6%B1%9F%E7%94%BA%E5%B8%82%E5%A0%B4/data=!4m2!3m1!1s0x5ff83370f7d313d3:0xbff4287c6ca534a5,
居酒や 風風 尾山町店,,https://www.google.com/maps/place/%E5%B1%85%E9%85%92%E3%82%84+%E9%A2%A8%E9%A2%A8+%E5%B0%BE%E5%B1%B1%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x5ff8337a6b9236bf:0x8faed5e505f3578b,
喫茶うらら,,https://www.google.com/maps/place/%E5%96%AB%E8%8C%B6%E3%81%86%E3%82%89%E3%82%89/data=!4m2!3m1!1s0x5ff8337069769a33:0xb43cf6b77ee5083b,
雲場池,Nice foliage pond,https://www.google.com/maps/place/%E9%9B%B2%E5%A0%B4%E6%B1%A0/data=!4m2!3m1!1s0x601dd39b0da1b2ed:0x8af93ffd7d16f241,
カフェサンメール雲場,"Cafe with parking, bit expensive, had matcha latte, nice fancy vibes",https://www.google.com/maps/place/%E3%82%AB%E3%83%95%E3%82%A7%E3%82%B5%E3%83%B3%E3%83%A1%E3%83%BC%E3%83%AB%E9%9B%B2%E5%A0%B4/data=!4m2!3m1!1s0x601dd30036cce0b3:0xadb2433a97acbd6b,
軽井沢銀座商店会,Shopping street,https://www.google.com/maps/place/%E8%BB%BD%E4%BA%95%E6%B2%A2%E9%8A%80%E5%BA%A7%E5%95%86%E5%BA%97%E4%BC%9A/data=!4m2!3m1!1s0x601dd24b6d670085:0xe2a82ba8020dbdd8,
四万川ダム,Dam,https://www.google.com/maps/place/%E5%9B%9B%E4%B8%87%E5%B7%9D%E3%83%80%E3%83%A0/data=!4m2!3m1!1s0x601e0b747333ffff:0x368edec13cb54e2c,
あすなろ,,https://www.google.com/maps/place/%E3%81%82%E3%81%99%E3%81%AA%E3%82%8D/data=!4m2!3m1!1s0x601e0b11f4bfdeed:0x68b19eef53dbe3cd,
もみじ公園,Really cute small pagoda and lots of momiji trees ,https://www.google.com/maps/place/%E3%82%82%E3%81%BF%E3%81%98%E5%85%AC%E5%9C%92/data=!4m2!3m1!1s0x601e14bc373faa53:0x30352782156296aa,
ジャック・ザ・タルトファンタジー,,https://www.google.com/maps/place/%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B6%E3%83%BB%E3%82%BF%E3%83%AB%E3%83%88%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BC/data=!4m2!3m1!1s0x601e14a2a172a09d:0xc98d57c252ac21b6,
