Title,Note,URL,Comment
Omuto Tomato Dining Incheon intl Airport,,https://www.google.com/maps/place/Omuto+Tomato+Dining+Incheon+intl+Airport/data=!4m2!3m1!1s0x357b9bcc8f5c816f:0x13cccfa1e33b5172,
COEX,,https://www.google.com/maps/place/COEX/data=!4m2!3m1!1s0x357ca536e4738c97:0x336c7537649c9fe4,
Chef's Noodles N Beef Soup,,https://www.google.com/maps/place/Chef's+Noodles+N+Beef+Soup/data=!4m2!3m1!1s0x357ca46a3c516a27:0xb531c2a428a22b6c,
SeoMyeon Denbasta Central Hotel,,https://www.google.com/maps/place/SeoMyeon+Denbasta+Central+Hotel/data=!4m2!3m1!1s0x3568eb7190b54289:0x614cb8b85aeb0ad6,
하이커 그라운드,,https://www.google.com/maps/place/%ED%95%98%EC%9D%B4%EC%BB%A4+%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C/data=!4m2!3m1!1s0x357ca3dffd9210ff:0xdf75f7a1eb65ac82,
Shinsegae Centumcity Mall,,https://www.google.com/maps/place/Shinsegae+Centumcity+Mall/data=!4m2!3m1!1s0x35689355b23b2c49:0x8761b54ea13ecb8c,
Oreno Ramen Insa,,https://www.google.com/maps/place/Oreno+Ramen+Insa/data=!4m2!3m1!1s0x357ca3c2402e2cb1:0x2dfaea9bcdd10105,
