Title,Note,URL,Comment
Maison Landemaine,,https://www.google.com/maps/place/Maison+Landemaine/data=!4m2!3m1!1s0x60188b99673e4ea5:0xcfde21f8f3a86321,
メゾン ランドゥメンヌ 新宿伊勢丹,,https://www.google.com/maps/place/%E3%83%A1%E3%82%BE%E3%83%B3+%E3%83%A9%E3%83%B3%E3%83%89%E3%82%A5%E3%83%A1%E3%83%B3%E3%83%8C+%E6%96%B0%E5%AE%BF%E4%BC%8A%E5%8B%A2%E4%B8%B9/data=!4m2!3m1!1s0x60188d02f3b80977:0x4ec1914a81294456,
ツェルマット,Bakery with baguette,https://www.google.com/maps/place/%E3%83%84%E3%82%A7%E3%83%AB%E3%83%9E%E3%83%83%E3%83%88/data=!4m2!3m1!1s0x6018f20e7ebd12c5:0x51718155def26409,
STEAM BREAD TOKYO,,https://www.google.com/maps/place/STEAM+BREAD+TOKYO/data=!4m2!3m1!1s0x60188b986b37fea1:0xf21e27bf7a8d5b70,
東京メロンパン 高田馬場店,Melonpan,https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E3%83%A1%E3%83%AD%E3%83%B3%E3%83%91%E3%83%B3+%E9%AB%98%E7%94%B0%E9%A6%AC%E5%A0%B4%E5%BA%97/data=!4m2!3m1!1s0x60188d399060ffff:0x13dc9a8478d7dacf,
リトルマーメイド M'av行徳店,Bread place just outside station,https://www.google.com/maps/place/%E3%83%AA%E3%83%88%E3%83%AB%E3%83%9E%E3%83%BC%E3%83%A1%E3%82%A4%E3%83%89+M'av%E8%A1%8C%E5%BE%B3%E5%BA%97/data=!4m2!3m1!1s0x60188790778eea55:0x2f6034e7743dd1fb,
PANIFICIO VIVIANI （パニフィーチョ ヴィヴィアーニ）,,https://www.google.com/maps/place/PANIFICIO+VIVIANI+%EF%BC%88%E3%83%91%E3%83%8B%E3%83%95%E3%82%A3%E3%83%BC%E3%83%81%E3%83%A7+%E3%83%B4%E3%82%A3%E3%83%B4%E3%82%A3%E3%82%A2%E3%83%BC%E3%83%8B%EF%BC%89/data=!4m2!3m1!1s0x6018f32c975def09:0xc7b4dbb6a8aee401,
PANYA komorebi,"Local bakery, check the opening days cos it changes each month",https://www.google.com/maps/place/PANYA+komorebi/data=!4m2!3m1!1s0x6018f24f5d3e9043:0xeb32f44626043e46,
