Title,Note,URL,Comment
ことり,,https://www.google.com/maps/place/%E3%81%93%E3%81%A8%E3%82%8A/data=!4m2!3m1!1s0x6018f238b127d4d9:0x687cd8a019d1cd,
おついち,,https://www.google.com/maps/place/%E3%81%8A%E3%81%A4%E3%81%84%E3%81%A1/data=!4m2!3m1!1s0x6018f238b5bc4d5b:0xa14a6106900a4a3f,
じょう屋 永福町店,"Yakitori stand
Grill from ~11 until 6 so open til~6:30-7
Monday wed closed
Can also ask to grill then come back at a specified time",https://www.google.com/maps/place/%E3%81%98%E3%82%87%E3%81%86%E5%B1%8B+%E6%B0%B8%E7%A6%8F%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x6018f3cbe3b43d61:0x11e77465423d1ff5,
やきとん酒場 TONTON 新宿歌舞伎町店,,https://www.google.com/maps/place/%E3%82%84%E3%81%8D%E3%81%A8%E3%82%93%E9%85%92%E5%A0%B4+TONTON+%E6%96%B0%E5%AE%BF%E6%AD%8C%E8%88%9E%E4%BC%8E%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x60188d49f7a91403:0xebc5411c131049e7,
Yakiton Hinata,,https://www.google.com/maps/place/Yakiton+Hinata/data=!4m2!3m1!1s0x60188d66e8f328b1:0x85caf898693a6c5b,
鳥貴族 西川口店,,https://www.google.com/maps/place/%E9%B3%A5%E8%B2%B4%E6%97%8F+%E8%A5%BF%E5%B7%9D%E5%8F%A3%E5%BA%97/data=!4m2!3m1!1s0x601894a50fbd250f:0x8b3bcd4462336415,
やきとりセンター 渋谷センター街店,,https://www.google.com/maps/place/%E3%82%84%E3%81%8D%E3%81%A8%E3%82%8A%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+%E6%B8%8B%E8%B0%B7%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E8%A1%97%E5%BA%97/data=!4m2!3m1!1s0x60188ca96179bca9:0x51a2e07262c3e4b,
俺の串かつ 黒田 西新宿小滝橋店,Went with nakata? Was.. not memorable bit exy i feel,https://www.google.com/maps/place/%E4%BF%BA%E3%81%AE%E4%B8%B2%E3%81%8B%E3%81%A4+%E9%BB%92%E7%94%B0+%E8%A5%BF%E6%96%B0%E5%AE%BF%E5%B0%8F%E6%BB%9D%E6%A9%8B%E5%BA%97/data=!4m2!3m1!1s0x60188ce07dc6aaab:0x4e2c04ef97e5d42,
新時代 新宿西口店,,https://www.google.com/maps/place/%E6%96%B0%E6%99%82%E4%BB%A3+%E6%96%B0%E5%AE%BF%E8%A5%BF%E5%8F%A3%E5%BA%97/data=!4m2!3m1!1s0x60188d938b919caf:0x19ebf8c296b4b597,
